dialogue_id,turn_id,speaker,text,emotion,emotion_ring,scenario,sarcasm_flag,emotion_cause,sentiment_polarity,utterance_word_count,inter_annotator_agreement,confidence_score,topic,emotion_shift,input_ids,attention_mask,split
D0004,7,Employee_A,I am not leaving quietly and I am not going to pretend this situation is remotely acceptable.,aggressiveness,dyadic,workplace,False,commitment to fight pay discrimination openly,negative,17,0.73,0.63,underpayment,True,"[101, 1045, 2572, 2025, 2975, 5168, 1998, 1045, 2572, 2025, 2183, 2000, 9811, 2023, 3663, 2003, 19512, 11701, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0005,1,Analyst,The financial statements being submitted to regulators contain fabricated revenue figures for three quarters. 🕵️,vigilance,intense,workplace,False,serious accounting fraud personally discovered,positive,15,0.82,0.77,whistleblowing,False,"[101, 1996, 3361, 8635, 2108, 7864, 2000, 25644, 5383, 24212, 6599, 4481, 2005, 2093, 7728, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0005,2,Compliance_Lead,You need to be completely certain before you take this any further with anyone. 🩹,apprehension,mild,workplace,False,severity of accusation fully recognised,negative,15,0.78,0.7,whistleblowing,True,"[101, 2017, 2342, 2000, 2022, 3294, 3056, 2077, 2017, 2202, 2023, 2151, 2582, 2007, 3087, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
D0005,3,Analyst,I have three years of reconciliation files that show precisely where the numbers diverge from reality. ✅,trust,primary,workplace,False,evidence carefully compiled over time,positive,17,0.85,0.73,whistleblowing,True,"[101, 1045, 2031, 2093, 2086, 1997, 16088, 6764, 2008, 2265, 10785, 2073, 1996, 3616, 17856, 3351, 2013, 4507, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
D0005,4,Compliance_Lead,If you are right then every executive who signed those filings is personally and criminally liable. 🌀,amazement,intense,workplace,False,full scale of fraud becoming clear,positive,17,0.85,0.8,whistleblowing,True,"[101, 2065, 2017, 2024, 2157, 2059, 2296, 3237, 2040, 2772, 2216, 15242, 2015, 2003, 7714, 1998, 4735, 2135, 20090, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0005,5,Analyst,I know exactly what reporting this means for my career and I am reporting it anyway. 🕵️,vigilance,intense,workplace,False,personal professional risk consciously accepted,positive,17,0.82,0.73,whistleblowing,True,"[101, 1045, 2113, 3599, 2054, 7316, 2023, 2965, 2005, 2026, 2476, 1998, 1045, 2572, 7316, 2009, 4312, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0005,6,Compliance_Lead,I will go with you to the external regulator — you should not walk into that office alone.,love,dyadic,workplace,False,personal support offered in dangerous act,positive,18,0.83,0.75,whistleblowing,True,"[101, 1045, 2097, 2175, 2007, 2017, 2000, 1996, 6327, 21618, 1517, 2017, 2323, 2025, 3328, 2046, 2008, 2436, 2894, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",val
D0005,7,Analyst,I have been losing sleep over this for two months and I simply cannot carry it any longer.,grief,intense,workplace,False,prolonged moral burden from sustained silence,negative,18,0.95,0.84,whistleblowing,True,"[101, 1045, 2031, 2042, 3974, 3637, 2058, 2023, 2005, 2048, 2706, 1998, 1045, 3432, 3685, 4287, 2009, 2151, 2936, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0006,1,Employee,I submitted a two-week medical leave request for burnout and exhaustion this morning. 😢,sadness,primary,workplace,False,burnout serious enough to require medical leave,negative,14,0.9,0.87,burnout,False,"[101, 1045, 7864, 1037, 2048, 1011, 2733, 2966, 2681, 5227, 2005, 6402, 5833, 1998, 15575, 2023, 2851, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0006,2,Manager,I am glad you did that and I am genuinely sorry you reached this point on my watch. 🙏,remorse,dyadic,workplace,False,manager feels responsible for employee's burnout,negative,19,0.82,0.68,burnout,True,"[101, 1045, 2572, 5580, 2017, 2106, 2008, 1998, 1045, 2572, 15958, 3374, 2017, 2584, 2023, 2391, 2006, 2026, 3422, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0006,3,Employee,I tried to signal the problem twice but the signals I sent were far too subtle to land. 😔,remorse,dyadic,workplace,False,regret over unclear early communication,negative,19,0.82,0.68,burnout,False,"[101, 1045, 2699, 2000, 4742, 1996, 3291, 3807, 2021, 1996, 7755, 1045, 2741, 2020, 2521, 2205, 11259, 2000, 2455, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",val
D0006,4,Manager,I should have asked you directly and explicitly how you were holding up — that is entirely on me. 🥀,remorse,dyadic,workplace,False,manager accepts failure to monitor wellbeing,negative,20,0.82,0.73,burnout,False,"[101, 1045, 2323, 2031, 2356, 2017, 3495, 1998, 12045, 2129, 2017, 2020, 3173, 2039, 1517, 2008, 2003, 4498, 2006, 2033, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0006,5,Employee,I am not angry at you — I am just completely empty and I need time to recover properly. 😞,sadness,primary,workplace,False,emotional exhaustion beyond anger,negative,20,0.9,0.89,burnout,True,"[101, 1045, 2572, 2025, 4854, 2012, 2017, 1517, 1045, 2572, 2074, 3294, 4064, 1998, 1045, 2342, 2051, 2000, 8980, 7919, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0006,6,Manager,Take the full two weeks and do not open your email once — I mean that as a direct instruction. 🤝,trust,primary,workplace,False,explicit permission to fully disconnect given,positive,21,0.85,0.76,burnout,True,"[101, 2202, 1996, 2440, 2048, 3134, 1998, 2079, 2025, 2330, 2115, 10373, 2320, 1517, 1045, 2812, 2008, 2004, 1037, 3622, 7899, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0006,7,Employee,Can we talk about workload structure when I return because something fundamental has to change here. 📅,anticipation,primary,workplace,False,planning structural reform after recovery period,positive,17,0.83,0.83,burnout,True,"[101, 2064, 2057, 2831, 2055, 2147, 11066, 3252, 2043, 1045, 2709, 2138, 2242, 8050, 2038, 2000, 2689, 2182, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
D0007,1,Developer,She has added herself to every single calendar invite I have for the past six straight weeks. 🙄,annoyance,mild,workplace,False,pervasive and escalating micromanagement,negative,18,0.77,0.76,micromanagement,False,"[101, 2016, 2038, 2794, 2841, 2000, 2296, 2309, 8094, 13260, 1045, 2031, 2005, 1996, 2627, 2416, 3442, 3134, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0007,2,Colleague,Does she review your pull requests before your own team lead does now as well. 🧐,interest,mild,workplace,True,sarcastic question probing micromanagement depth,positive,16,0.72,0.63,micromanagement,True,"[101, 2515, 2016, 3319, 2115, 4139, 11186, 2077, 2115, 2219, 2136, 2599, 2515, 2085, 2004, 2092, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0007,3,Developer,She left eighteen comments on a prototype that was never scheduled to ship to anyone. 🍄,disgust,primary,workplace,False,micromanagement reaching absurd level,negative,16,0.87,0.84,micromanagement,True,"[101, 2016, 2187, 7763, 7928, 2006, 1037, 8773, 2008, 2001, 2196, 5115, 2000, 2911, 2000, 3087, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0007,4,Colleague,Eighteen comments on a throwaway prototype is genuinely extraordinary in the worst way. 🎇,amazement,intense,workplace,False,disbelief at depth of micromanagement,positive,14,0.85,0.75,micromanagement,True,"[101, 7763, 7928, 2006, 1037, 5466, 9497, 8773, 2003, 15958, 9313, 1999, 1996, 5409, 2126, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0007,5,Developer,I cannot concentrate because every single decision feels like a test I might fail publicly.,fear,primary,workplace,False,surveillance creating constant performance anxiety,negative,15,0.88,0.76,micromanagement,True,"[101, 1045, 3685, 10152, 2138, 2296, 2309, 3247, 5683, 2066, 1037, 3231, 1045, 2453, 8246, 7271, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
D0007,6,Colleague,Have you tried naming the dynamic directly without naming the specific behaviour pattern. 🔭,interest,mild,workplace,False,suggesting diplomatic framing for conversation,positive,14,0.72,0.59,micromanagement,True,"[101, 2031, 2017, 2699, 10324, 1996, 8790, 3495, 2302, 10324, 1996, 3563, 9164, 5418, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
D0007,7,Developer,I tried once and she described herself as being thorough and supportive in her approach. 💅,contempt,dyadic,workplace,False,feedback dismissed with hollow self-description,negative,16,0.75,0.62,micromanagement,True,"[101, 1045, 2699, 2320, 1998, 2016, 2649, 2841, 2004, 2108, 16030, 1998, 16408, 1999, 2014, 3921, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
D0007,8,Colleague,Then you document the pattern carefully and escalate it formally or you start looking outward. 🛡️,vigilance,intense,workplace,False,advising escalation or strategic departure,positive,16,0.82,0.79,micromanagement,True,"[101, 2059, 2017, 6254, 1996, 5418, 5362, 1998, 9686, 25015, 2618, 2009, 6246, 2030, 2017, 2707, 2559, 15436, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0008,1,Founder,Every single investor we pitched to last week passed on us without serious engagement. 📉,sadness,primary,workplace,False,unanimous investor rejection received,negative,15,0.9,0.8,innovation,False,"[101, 2296, 2309, 14316, 2057, 8219, 2000, 2197, 2733, 2979, 2006, 2149, 2302, 3809, 8147, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0008,2,CTO,All five of them said the market is too small — every one of them used that exact phrase. 😭,grief,intense,workplace,False,repeated market size objection feels definitive,negative,20,0.95,0.83,innovation,True,"[101, 2035, 2274, 1997, 2068, 2056, 1996, 3006, 2003, 2205, 2235, 1517, 2296, 2028, 1997, 2068, 2109, 2008, 6635, 7655, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0008,3,Founder,They cannot see what we are building and they have already decided based on category alone. 🤨,contempt,dyadic,workplace,False,surface-level judgment before seeing product,negative,17,0.75,0.65,innovation,True,"[101, 2027, 3685, 2156, 2054, 2057, 2024, 2311, 1998, 2027, 2031, 2525, 2787, 2241, 2006, 4696, 2894, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
D0008,4,CTO,Maybe we are pitching to entirely the wrong category of investor for this particular thesis. 🔭,interest,mild,workplace,False,questioning fundamental investor fit,positive,16,0.72,0.64,innovation,True,"[101, 2672, 2057, 2024, 14696, 2000, 4498, 1996, 3308, 4696, 1997, 14316, 2005, 2023, 3327, 9459, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
D0008,5,Founder,That is actually a very good point — we have been targeting pure SaaS growth funds exclusively. 🤯,amazement,intense,workplace,False,realisation about fundamentally wrong investor type,positive,18,0.85,0.79,innovation,True,"[101, 2008, 2003, 2941, 1037, 2200, 2204, 2391, 1517, 2057, 2031, 2042, 14126, 5760, 7842, 3022, 3930, 5029, 7580, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
